ISO,intervention,value
RWA,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RWA,NC_mstPreventNonDiabSBPgt130,5.0
RWA,NC_mstPreventNonDiabSBPgt130,5.0
RWA,NC_mstPreventDiabSBPgt140,5.0
RWA,NC_mstPreventDiabSBPgt140,5.0
RWA,NC_mstPreventNonDiabSBPgt140,5.0
RWA,NC_mstPreventNonDiabSBPgt140,5.0
RWA,NC_mstPreventDiabSBPgt130,5.0
RWA,NC_mstPreventDiabSBPgt130,5.0
RWA,NC_mstPreventDiabStatinsAgegt40,5.0
RWA,NC_mstPreventDiabStatinsAgegt40,5.0
RWA,NC_mstACEinhibitors,5.0
RWA,NC_mstACEinhibitors,5.0
RWA,NC_mstPreventBldPrsr160lt30,5.0
RWA,NC_mstPreventBldPrsr160lt30,5.0
RWA,NC_mstPreventBldPrsr140lt30,5.0
RWA,NC_mstPreventBldPrsr140lt30,5.0
RWA,NC_mstPreventCholest8lt30,5.0
RWA,NC_mstPreventCholest8lt30,5.0
RWA,NC_mstPreventCholest6lt30,5.0
RWA,NC_mstPreventCholest6lt30,5.0
RWA,NC_mstPreventTR20,5.0
RWA,NC_mstPreventTR20,5.0
RWA,NC_mstPreventBldPrsr160lt20,5.0
RWA,NC_mstPreventBldPrsr160lt20,5.0
RWA,NC_mstPreventBldPrsr140lt20,5.0
RWA,NC_mstPreventBldPrsr140lt20,5.0
RWA,NC_mstPreventCholest8lt20,5.0
RWA,NC_mstPreventCholest8lt20,5.0
RWA,NC_mstPreventCholest6lt20,5.0
RWA,NC_mstPreventCholest6lt20,5.0
RWA,NC_mstPreventNonDiabTRlt10,5.0
RWA,NC_mstPreventNonDiabTRlt10,0.0
RWA,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
RWA,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
RWA,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
RWA,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RWA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RWA,NC_mstPreventNonDiabSBPgt130,5.0
RWA,NC_mstPreventNonDiabSBPgt130,5.0
RWA,NC_mstPreventDiabSBPgt140,5.0
RWA,NC_mstPreventDiabSBPgt140,5.0
RWA,NC_mstPreventNonDiabSBPgt140,5.0
RWA,NC_mstPreventNonDiabSBPgt140,5.0
RWA,NC_mstPreventDiabSBPgt130,5.0
RWA,NC_mstPreventDiabSBPgt130,5.0
RWA,NC_mstPreventDiabStatinsAgegt40,5.0
RWA,NC_mstPreventDiabStatinsAgegt40,5.0
CHN,NC_mstARF_PrimaryPrevention,10.0
CHN,NC_mstARF_SecondaryPrevention,10.0
CHN,NC_mstARF_SecondaryPrevention,10.0
CHN,NC_mstRHD_ValveSurgery,10.0
CHN,NC_mstARF_PrimaryPrevention,12.0
CHN,NC_mstARF_SecondaryPrevention,12.0
CHN,NC_mstARF_SecondaryPrevention,12.0
CHN,NC_mstRHD_ValveSurgery,10.0
CHN,NC_mstTreatPostAcuteIHDComb,5.0
CHN,NC_mstTreatPostAcuteStrokeComb,5.0
CHN,NC_mstEliminateTransFats,5.0
CHN,NC_mstEliminateTransFats,5.0
CHN,NC_mstAspirin,5.0
CHN,NC_mstAspirin,5.0
CHN,NC_mstAspirinAspirinAndTrombolysis,5.0
CHN,NC_mstAspirinAspirinAndTrombolysis,5.0
CHN,NC_mstAspirinAndClopidro,5.0
CHN,NC_mstAspirinAndClopidro,5.0
CHN,NC_mstPCIAndAspirinAndClopidro,5.0
CHN,NC_mstPCIAndAspirinAndClopidro,5.0
CHN,NC_mstTreatMechanicalTrombStroke,5.0
CHN,NC_mstTreatMechanicalTrombStroke,5.0
CHN,NC_mstTreatIntravTrombStroke,5.0
CHN,NC_mstTreatIntravTrombStroke,5.0
CHN,NC_mstTreatStrokeAcuteAspirin,5.0
CHN,NC_mstMaxInterv,5.0
CHN,NC_mstTreatPostAcuteIHDComb,5.0
CHN,NC_mstTreatPostAcuteStrokeComb,5.0
CHN,NC_mstEliminateTransFats,5.0
CHN,NC_mstEliminateTransFats,5.0
CHN,NC_mstAspirin,5.0
CHN,NC_mstAspirin,5.0
CHN,NC_mstAspirinAspirinAndTrombolysis,5.0
CHN,NC_mstAspirinAspirinAndTrombolysis,5.0
CHN,NC_mstAspirinAndClopidro,5.0
CHN,NC_mstAspirinAndClopidro,5.0
CHN,NC_mstPCIAndAspirinAndClopidro,5.0
CHN,NC_mstPCIAndAspirinAndClopidro,5.0
CHN,NC_mstTreatMechanicalTrombStroke,5.0
CHN,NC_mstTreatMechanicalTrombStroke,5.0
CHN,NC_mstTreatIntravTrombStroke,5.0
CHN,NC_mstTreatIntravTrombStroke,5.0
CHN,NC_mstTreatStrokeAcuteAspirin,5.0
CHN,NC_mstMaxInterv,5.0
CHN,NC_mstStdGlycControl,20.0
CHN,NC_mstStdGlycControl,20.0
CHN,NC_mstStdGlycControl,20.0
CHN,NC_mstIntsvGlycControl,5.0
CHN,NC_mstIntsvGlycControl,5.0
CHN,NC_mstIntsvGlycControl,20.0
CHN,NC_mstRetinopathyScrn,10.0
CHN,NC_mstNeuropathyScr,10.0
CHN,NC_mstNephropathyScr,10.0
CHN,NC_mstStdGlycControl,20.0
CHN,NC_mstStdGlycControl,20.0
CHN,NC_mstStdGlycControl,20.0
CHN,NC_mstIntsvGlycControl,5.0
CHN,NC_mstIntsvGlycControl,5.0
CHN,NC_mstIntsvGlycControl,20.0
CHN,NC_mstRetinopathyScrn,10.0
CHN,NC_mstNeuropathyScr,10.0
CHN,NC_mstNephropathyScr,10.0
CHN,NC_mstAntiDeprIntensPsychNEW,5.0
CHN,NC_mstAntiDeprIntensPsychNEW,5.0
CHN,NC_mstAntiDeprIntensPsychNEW,5.0
CHN,NC_mstAntiDeprIntensPsychREC,1.0
CHN,NC_mstAntiDeprIntensPsychREC,1.0
CHN,NC_mstAntiDeprIntensPsychREC,1.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstAntiDeprIntensPsychNEW,5.0
CHN,NC_mstAntiDeprIntensPsychNEW,5.0
CHN,NC_mstAntiDeprIntensPsychNEW,5.0
CHN,NC_mstAntiDeprIntensPsychREC,1.0
CHN,NC_mstAntiDeprIntensPsychREC,1.0
CHN,NC_mstAntiDeprIntensPsychREC,1.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstPerinatalPsySoc,10.0
CHN,NC_mstPerinatalPsySoc,10.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychMild,5.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepBasicPsychModerate,10.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstAntiDepInten,5.0
CHN,NC_mstAntiPsychBasic,20.0
CHN,NC_mstAntiPsychInten,5.0
CHN,NC_mstAntiPsychBasic,20.0
CHN,NC_mstAntiPsychInten,5.0
CHN,NC_mstMoodStableBasicPsych,20.0
CHN,NC_mstMoodStableIntensivePsych,5.0
CHN,NC_mstMoodStableIntensivePsych,5.0
CHN,NC_mstMoodStableBasicPsych,20.0
CHN,NC_mstMoodStableIntensivePsych,5.0
CHN,NC_mstMoodStableIntensivePsych,5.0
CHN,NC_mstAntiEpiBasic,40.0
CHN,NC_mstAntiEpiBasic,40.0
CHN,NC_mstAntiEpiBasic,40.0
CHN,NC_mstAntiEpiBasic,40.0
CHN,NC_mstAlcAssess,5.0
CHN,NC_mstAlcWithdrawl,5.0
CHN,NC_mstAlcRelapsePrevnt,5.0
CHN,NC_mstAlcAssess,5.0
CHN,NC_mstAlcWithdrawl,5.0
CHN,NC_mstAlcRelapsePrevnt,5.0
CHN,NC_mstFamPsychoEdu,5.0
CHN,NC_mstFamPsychoEdu,5.0
CHN,NC_mstFamPsychoEdu,5.0
CHN,NC_mstMethylphenidateMed,5.0
CHN,NC_mstFamPsychoEdu,5.0
CHN,NC_mstMethylphenidateMed,5.0
CHN,NC_mstLowDoseOralTheophylline,33.0
CHN,NC_mstIpratropiumInhaler,33.0
CHN,NC_mstSmokingCessation,33.0
CHN,NC_mstSmokingCessation,33.0
CHN,NC_mstInhaledSalbutamol,33.0
CHN,NC_mstAntibiotics,5.0
CHN,NC_mstOralPrednisolone,33.0
CHN,NC_mstOxygenConcentration24to28,33.0
CHN,NC_mstOxygenConcentration24to28,33.0
CHN,NC_mstLowDoseOralTheophylline,33.0
CHN,NC_mstIpratropiumInhaler,33.0
CHN,NC_mstSmokingCessation,33.0
CHN,NC_mstSmokingCessation,33.0
CHN,NC_mstInhaledSalbutamol,33.0
CHN,NC_mstAntibiotics,5.0
CHN,NC_mstOralPrednisolone,33.0
CHN,NC_mstOxygenConcentration24to28,33.0
CHN,NC_mstOxygenConcentration24to28,33.0
CHN,NC_mstOralPrednisTheopPlusBeclom,36.0
CHN,NC_mstInhaleShortactingBeta,95.0
CHN,NC_mstLowDoseBeclom,36.0
CHN,NC_mstLowDoseBeclom,36.0
CHN,NC_mstHighDoseBeclom,95.0
CHN,NC_mstAsthmaOralPrednisolone,5.0
CHN,NC_mstTheopPlusBeclom,36.0
CHN,NC_mstOralPrednisTheopPlusBeclom,36.0
CHN,NC_mstInhaleShortactingBeta,95.0
CHN,NC_mstLowDoseBeclom,36.0
CHN,NC_mstLowDoseBeclom,36.0
CHN,NC_mstHighDoseBeclom,95.0
CHN,NC_mstAsthmaOralPrednisolone,5.0
CHN,NC_mstACEinhibitors,5.0
CHN,NC_mstACEinhibitors,5.0
CHN,NC_mstPreventBldPrsr160lt30,5.0
CHN,NC_mstPreventBldPrsr160lt30,5.0
CHN,NC_mstPreventBldPrsr140lt30,5.0
CHN,NC_mstPreventBldPrsr140lt30,5.0
CHN,NC_mstPreventCholest8lt30,5.0
CHN,NC_mstPreventCholest8lt30,5.0
CHN,NC_mstPreventCholest6lt30,5.0
CHN,NC_mstPreventCholest6lt30,5.0
CHN,NC_mstPreventTR20,5.0
CHN,NC_mstPreventTR20,5.0
CHN,NC_mstPreventBldPrsr160lt20,5.0
CHN,NC_mstPreventBldPrsr160lt20,5.0
CHN,NC_mstPreventBldPrsr140lt20,5.0
CHN,NC_mstPreventBldPrsr140lt20,5.0
CHN,NC_mstPreventCholest8lt20,5.0
CHN,NC_mstPreventCholest8lt20,5.0
CHN,NC_mstPreventCholest6lt20,5.0
CHN,NC_mstPreventCholest6lt20,5.0
CHN,NC_mstPreventNonDiabTRlt10,5.0
CHN,NC_mstPreventNonDiabTRlt10,0.0
CHN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CHN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CHN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CHN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CHN,NC_mstPreventNonDiabSBPgt130,5.0
CHN,NC_mstPreventNonDiabSBPgt130,5.0
CHN,NC_mstPreventDiabSBPgt140,5.0
CHN,NC_mstPreventDiabSBPgt140,5.0
CHN,NC_mstPreventNonDiabSBPgt140,5.0
CHN,NC_mstPreventNonDiabSBPgt140,5.0
CHN,NC_mstPreventDiabSBPgt130,5.0
CHN,NC_mstPreventDiabSBPgt130,5.0
CHN,NC_mstPreventDiabStatinsAgegt40,5.0
CHN,NC_mstPreventDiabStatinsAgegt40,5.0
CHN,NC_mstACEinhibitors,5.0
CHN,NC_mstACEinhibitors,5.0
CHN,NC_mstPreventBldPrsr160lt30,5.0
CHN,NC_mstPreventBldPrsr160lt30,5.0
CHN,NC_mstPreventBldPrsr140lt30,5.0
CHN,NC_mstPreventBldPrsr140lt30,5.0
CHN,NC_mstPreventCholest8lt30,5.0
CHN,NC_mstPreventCholest8lt30,5.0
CHN,NC_mstPreventCholest6lt30,5.0
CHN,NC_mstPreventCholest6lt30,5.0
CHN,NC_mstPreventTR20,5.0
CHN,NC_mstPreventTR20,5.0
CHN,NC_mstPreventBldPrsr160lt20,5.0
CHN,NC_mstPreventBldPrsr160lt20,5.0
CHN,NC_mstPreventBldPrsr140lt20,5.0
CHN,NC_mstPreventBldPrsr140lt20,5.0
CHN,NC_mstPreventCholest8lt20,5.0
CHN,NC_mstPreventCholest8lt20,5.0
CHN,NC_mstPreventCholest6lt20,5.0
CHN,NC_mstPreventCholest6lt20,5.0
CHN,NC_mstPreventNonDiabTRlt10,5.0
CHN,NC_mstPreventNonDiabTRlt10,0.0
CHN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CHN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CHN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CHN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CHN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CHN,NC_mstPreventNonDiabSBPgt130,5.0
CHN,NC_mstPreventNonDiabSBPgt130,5.0
CHN,NC_mstPreventDiabSBPgt140,5.0
CHN,NC_mstPreventDiabSBPgt140,5.0
CHN,NC_mstPreventNonDiabSBPgt140,5.0
CHN,NC_mstPreventNonDiabSBPgt140,5.0
CHN,NC_mstPreventDiabSBPgt130,5.0
CHN,NC_mstPreventDiabSBPgt130,5.0
CHN,NC_mstPreventDiabStatinsAgegt40,5.0
CHN,NC_mstPreventDiabStatinsAgegt40,5.0
DNK,NC_mstARF_PrimaryPrevention,10.0
DNK,NC_mstARF_SecondaryPrevention,10.0
DNK,NC_mstARF_SecondaryPrevention,10.0
DNK,NC_mstRHD_ValveSurgery,10.0
DNK,NC_mstARF_PrimaryPrevention,12.0
DNK,NC_mstARF_SecondaryPrevention,12.0
DNK,NC_mstARF_SecondaryPrevention,12.0
DNK,NC_mstRHD_ValveSurgery,10.0
DNK,NC_mstTreatPostAcuteIHDComb,5.0
DNK,NC_mstTreatPostAcuteStrokeComb,5.0
DNK,NC_mstEliminateTransFats,5.0
DNK,NC_mstEliminateTransFats,5.0
DNK,NC_mstAspirin,5.0
DNK,NC_mstAspirin,5.0
DNK,NC_mstAspirinAspirinAndTrombolysis,5.0
DNK,NC_mstAspirinAspirinAndTrombolysis,5.0
DNK,NC_mstAspirinAndClopidro,5.0
DNK,NC_mstAspirinAndClopidro,5.0
DNK,NC_mstPCIAndAspirinAndClopidro,5.0
DNK,NC_mstPCIAndAspirinAndClopidro,5.0
DNK,NC_mstTreatMechanicalTrombStroke,5.0
DNK,NC_mstTreatMechanicalTrombStroke,5.0
DNK,NC_mstTreatIntravTrombStroke,5.0
DNK,NC_mstTreatIntravTrombStroke,5.0
DNK,NC_mstTreatStrokeAcuteAspirin,5.0
DNK,NC_mstMaxInterv,5.0
DNK,NC_mstTreatPostAcuteIHDComb,5.0
DNK,NC_mstTreatPostAcuteStrokeComb,5.0
DNK,NC_mstEliminateTransFats,5.0
DNK,NC_mstEliminateTransFats,5.0
DNK,NC_mstAspirin,5.0
DNK,NC_mstAspirin,5.0
DNK,NC_mstAspirinAspirinAndTrombolysis,5.0
DNK,NC_mstAspirinAspirinAndTrombolysis,5.0
DNK,NC_mstAspirinAndClopidro,5.0
DNK,NC_mstAspirinAndClopidro,5.0
DNK,NC_mstPCIAndAspirinAndClopidro,5.0
DNK,NC_mstPCIAndAspirinAndClopidro,5.0
DNK,NC_mstTreatMechanicalTrombStroke,5.0
DNK,NC_mstTreatMechanicalTrombStroke,5.0
DNK,NC_mstTreatIntravTrombStroke,5.0
DNK,NC_mstTreatIntravTrombStroke,5.0
DNK,NC_mstTreatStrokeAcuteAspirin,5.0
DNK,NC_mstMaxInterv,5.0
DNK,NC_mstStdGlycControl,20.0
DNK,NC_mstStdGlycControl,20.0
DNK,NC_mstStdGlycControl,20.0
DNK,NC_mstIntsvGlycControl,5.0
DNK,NC_mstIntsvGlycControl,5.0
DNK,NC_mstIntsvGlycControl,20.0
DNK,NC_mstRetinopathyScrn,10.0
DNK,NC_mstNeuropathyScr,10.0
DNK,NC_mstNephropathyScr,10.0
DNK,NC_mstStdGlycControl,20.0
DNK,NC_mstStdGlycControl,20.0
DNK,NC_mstStdGlycControl,20.0
DNK,NC_mstIntsvGlycControl,5.0
DNK,NC_mstIntsvGlycControl,5.0
DNK,NC_mstIntsvGlycControl,20.0
DNK,NC_mstRetinopathyScrn,10.0
DNK,NC_mstNeuropathyScr,10.0
DNK,NC_mstNephropathyScr,10.0
DNK,NC_mstAntiDeprIntensPsychNEW,5.0
DNK,NC_mstAntiDeprIntensPsychNEW,5.0
DNK,NC_mstAntiDeprIntensPsychNEW,5.0
DNK,NC_mstAntiDeprIntensPsychREC,1.0
DNK,NC_mstAntiDeprIntensPsychREC,1.0
DNK,NC_mstAntiDeprIntensPsychREC,1.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstAntiDeprIntensPsychNEW,5.0
DNK,NC_mstAntiDeprIntensPsychNEW,5.0
DNK,NC_mstAntiDeprIntensPsychNEW,5.0
DNK,NC_mstAntiDeprIntensPsychREC,1.0
DNK,NC_mstAntiDeprIntensPsychREC,1.0
DNK,NC_mstAntiDeprIntensPsychREC,1.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstPerinatalPsySoc,10.0
DNK,NC_mstPerinatalPsySoc,10.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychMild,5.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepBasicPsychModerate,10.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstAntiDepInten,5.0
DNK,NC_mstAntiPsychBasic,20.0
DNK,NC_mstAntiPsychInten,5.0
DNK,NC_mstAntiPsychBasic,20.0
DNK,NC_mstAntiPsychInten,5.0
DNK,NC_mstMoodStableBasicPsych,20.0
DNK,NC_mstMoodStableIntensivePsych,5.0
DNK,NC_mstMoodStableIntensivePsych,5.0
DNK,NC_mstMoodStableBasicPsych,20.0
DNK,NC_mstMoodStableIntensivePsych,5.0
DNK,NC_mstMoodStableIntensivePsych,5.0
DNK,NC_mstAntiEpiBasic,40.0
DNK,NC_mstAntiEpiBasic,40.0
DNK,NC_mstAntiEpiBasic,40.0
DNK,NC_mstAntiEpiBasic,40.0
DNK,NC_mstAlcAssess,5.0
DNK,NC_mstAlcWithdrawl,5.0
DNK,NC_mstAlcRelapsePrevnt,5.0
DNK,NC_mstAlcAssess,5.0
DNK,NC_mstAlcWithdrawl,5.0
DNK,NC_mstAlcRelapsePrevnt,5.0
DNK,NC_mstFamPsychoEdu,5.0
DNK,NC_mstFamPsychoEdu,5.0
DNK,NC_mstFamPsychoEdu,5.0
DNK,NC_mstMethylphenidateMed,5.0
DNK,NC_mstFamPsychoEdu,5.0
DNK,NC_mstMethylphenidateMed,5.0
DNK,NC_mstLowDoseOralTheophylline,72.0
DNK,NC_mstIpratropiumInhaler,72.0
DNK,NC_mstSmokingCessation,72.0
DNK,NC_mstSmokingCessation,72.0
DNK,NC_mstInhaledSalbutamol,72.0
DNK,NC_mstAntibiotics,5.0
DNK,NC_mstOralPrednisolone,72.0
DNK,NC_mstOxygenConcentration24to28,72.0
DNK,NC_mstOxygenConcentration24to28,72.0
DNK,NC_mstLowDoseOralTheophylline,72.0
DNK,NC_mstIpratropiumInhaler,72.0
DNK,NC_mstSmokingCessation,72.0
DNK,NC_mstSmokingCessation,72.0
DNK,NC_mstInhaledSalbutamol,72.0
DNK,NC_mstAntibiotics,5.0
DNK,NC_mstOralPrednisolone,72.0
DNK,NC_mstOxygenConcentration24to28,72.0
DNK,NC_mstOxygenConcentration24to28,72.0
DNK,NC_mstTheopPlusBeclom,95.0
DNK,NC_mstOralPrednisTheopPlusBeclom,95.0
DNK,NC_mstInhaleShortactingBeta,95.0
DNK,NC_mstLowDoseBeclom,36.0
DNK,NC_mstLowDoseBeclom,36.0
DNK,NC_mstHighDoseBeclom,95.0
DNK,NC_mstAsthmaOralPrednisolone,5.0
DNK,NC_mstTheopPlusBeclom,95.0
DNK,NC_mstOralPrednisTheopPlusBeclom,95.0
DNK,NC_mstInhaleShortactingBeta,95.0
DNK,NC_mstLowDoseBeclom,36.0
DNK,NC_mstLowDoseBeclom,36.0
DNK,NC_mstHighDoseBeclom,95.0
DNK,NC_mstAsthmaOralPrednisolone,5.0
DNK,NC_mstACEinhibitors,5.0
DNK,NC_mstACEinhibitors,5.0
DNK,NC_mstPreventBldPrsr160lt30,5.0
DNK,NC_mstPreventBldPrsr160lt30,5.0
DNK,NC_mstPreventBldPrsr140lt30,5.0
DNK,NC_mstPreventBldPrsr140lt30,5.0
DNK,NC_mstPreventCholest8lt30,5.0
DNK,NC_mstPreventCholest8lt30,5.0
DNK,NC_mstPreventCholest6lt30,5.0
DNK,NC_mstPreventCholest6lt30,5.0
DNK,NC_mstPreventTR20,5.0
DNK,NC_mstPreventTR20,5.0
DNK,NC_mstPreventBldPrsr160lt20,5.0
DNK,NC_mstPreventBldPrsr160lt20,5.0
DNK,NC_mstPreventBldPrsr140lt20,5.0
DNK,NC_mstPreventBldPrsr140lt20,5.0
DNK,NC_mstPreventCholest8lt20,5.0
DNK,NC_mstPreventCholest8lt20,5.0
DNK,NC_mstPreventCholest6lt20,5.0
DNK,NC_mstPreventCholest6lt20,5.0
DNK,NC_mstPreventNonDiabTRlt10,5.0
DNK,NC_mstPreventNonDiabTRlt10,0.0
DNK,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
DNK,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
DNK,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
DNK,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
DNK,NC_mstPreventNonDiabSBPgt130,5.0
DNK,NC_mstPreventNonDiabSBPgt130,5.0
DNK,NC_mstPreventDiabSBPgt140,5.0
DNK,NC_mstPreventDiabSBPgt140,5.0
DNK,NC_mstPreventNonDiabSBPgt140,5.0
DNK,NC_mstPreventNonDiabSBPgt140,5.0
DNK,NC_mstPreventDiabSBPgt130,5.0
DNK,NC_mstPreventDiabSBPgt130,5.0
DNK,NC_mstPreventDiabStatinsAgegt40,5.0
DNK,NC_mstPreventDiabStatinsAgegt40,5.0
DNK,NC_mstACEinhibitors,5.0
DNK,NC_mstACEinhibitors,5.0
DNK,NC_mstPreventBldPrsr160lt30,5.0
DNK,NC_mstPreventBldPrsr160lt30,5.0
DNK,NC_mstPreventBldPrsr140lt30,5.0
DNK,NC_mstPreventBldPrsr140lt30,5.0
DNK,NC_mstPreventCholest8lt30,5.0
DNK,NC_mstPreventCholest8lt30,5.0
DNK,NC_mstPreventCholest6lt30,5.0
DNK,NC_mstPreventCholest6lt30,5.0
DNK,NC_mstPreventTR20,5.0
DNK,NC_mstPreventTR20,5.0
DNK,NC_mstPreventBldPrsr160lt20,5.0
DNK,NC_mstPreventBldPrsr160lt20,5.0
DNK,NC_mstPreventBldPrsr140lt20,5.0
DNK,NC_mstPreventBldPrsr140lt20,5.0
DNK,NC_mstPreventCholest8lt20,5.0
DNK,NC_mstPreventCholest8lt20,5.0
DNK,NC_mstPreventCholest6lt20,5.0
DNK,NC_mstPreventCholest6lt20,5.0
DNK,NC_mstPreventNonDiabTRlt10,5.0
DNK,NC_mstPreventNonDiabTRlt10,0.0
DNK,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
DNK,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
DNK,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
DNK,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
DNK,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
DNK,NC_mstPreventNonDiabSBPgt130,5.0
DNK,NC_mstPreventNonDiabSBPgt130,5.0
DNK,NC_mstPreventDiabSBPgt140,5.0
DNK,NC_mstPreventDiabSBPgt140,5.0
DNK,NC_mstPreventNonDiabSBPgt140,5.0
DNK,NC_mstPreventNonDiabSBPgt140,5.0
DNK,NC_mstPreventDiabSBPgt130,5.0
DNK,NC_mstPreventDiabSBPgt130,5.0
DNK,NC_mstPreventDiabStatinsAgegt40,5.0
DNK,NC_mstPreventDiabStatinsAgegt40,5.0
BTN,NC_mstARF_PrimaryPrevention,10.0
BTN,NC_mstARF_SecondaryPrevention,10.0
BTN,NC_mstARF_SecondaryPrevention,10.0
BTN,NC_mstRHD_ValveSurgery,10.0
BTN,NC_mstARF_PrimaryPrevention,12.0
BTN,NC_mstARF_SecondaryPrevention,12.0
BTN,NC_mstARF_SecondaryPrevention,12.0
BTN,NC_mstRHD_ValveSurgery,10.0
BTN,NC_mstTreatPostAcuteIHDComb,5.0
BTN,NC_mstTreatPostAcuteStrokeComb,5.0
BTN,NC_mstEliminateTransFats,5.0
BTN,NC_mstEliminateTransFats,5.0
BTN,NC_mstAspirin,5.0
BTN,NC_mstAspirin,5.0
